#
# Header Description:
#
# GEA Version: 2.0.0
#
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
#
Raw,1701102903999,78565000000,,,-1385138043434877010,0.0,5.108781786857287,365.0,1.0,194,31,0.0,84003,146121916812517,31,27.745819091796875,459.0264098492539,0.8730599340569931,29,37354.40093362441,0.007249721325933933,1176450050,,,,0,,6,,23.98581886291504,-9.741028770804402,2.670514489001871,-9.741028770804402,1.5000000237487257,Q,665888413066000
Raw,1701102903999,78565000000,,,-1385138043434877010,0.0,5.108781786857287,365.0,1.0,194,33,0.0,16384,146121912956688,1000000000,22.700061798095703,-45.67669048734601,299792458,16,-3802.779300228977,340282346638528860000000000000000000000,1176450050,,,,0,,6,,18.940061569213867,-1.6140285879373555,2.670514489001871,-1.6140285879373555,1.5000000237487257,Q,665888413066000
Raw,1701102903999,78565000000,,,-1385138043434877010,0.0,5.108781786857287,365.0,1.0,194,6,0.0,16384,146121871550964,1000000000,28.55181121826172,130.52155349492313,299792458,16,98.01225820230108,340282346638528860000000000000000000000,1176450050,,,,0,,7,,24.64181137084961,-32.30030813900531,1.5000000237487257,-32.30030813900531,1.5000000237487257,C,665888413066000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,6,0.0,16431,146122923057871,34,30.990943908691406,-13.031138615692875,0.7314015954710613,16,-1333.885299006423,340282346638528860000000000000000000000,1575420030,,,,0,,1,,27.080944061279297,0.43655744850213174,1.0,0.43655744850213174,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,11,0.0,16431,146122920852727,18,38.8806266784668,-356.8798221047607,0.15,16,-28403.989610452376,340282346638528860000000000000000000000,1575420030,,,,0,,1,,34.97062683105469,-0.20372681261465636,1.0,-0.20372681261465636,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,12,0.0,16397,146122932575604,12,43.520389556884766,188.85254459203372,0.15,16,7536.6915287562315,340282346638528860000000000000000000000,1575420030,,,,0,,1,,39.610389709472656,-0.5238689680255122,1.0,-0.5238689680255122,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,24,0.0,16431,146122926634886,30,32.741268157958984,674.2152695341915,0.6533349965652873,16,53389.0236298189,340282346638528860000000000000000000000,1575420030,,,,0,,1,,28.831266403198242,0.23283063588747532,1.0,0.23283063588747532,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,25,0.0,16431,146122930730593,16,40.30331039428711,-262.50081365532685,0.15,16,-20903.84591138099,340282346638528860000000000000000000000,1575420030,,,,0,,1,,36.393310546875,-1.6007106776444318,1.0,-1.6007106776444318,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,29,0.0,16431,146122919060934,26,34.403770446777344,-609.4288822387639,0.580809259834492,16,-24181.211430537624,340282346638528860000000000000000000000,1575420030,,,,0,,1,,30.4937686920166,-0.5529727912983312,1.0,-0.5529727912983312,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,32,0.0,16431,146122924612697,17,39.83988952636719,-1.830057369857708,0.15,17,-389.4392119751907,0.09659851741798943,1575420030,,,,0,,1,,35.92988967895508,-0.05820765897186883,1.0,-0.05820765897186883,1.0,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,6,0.0,81921,146122923057781,130,23.4090518951416,-12.75098188815214,1.0656054438177156,16,-1396.8410643956865,340282346638528860000000000000000000000,1176450050,,,,0,,1,,19.649051666259766,2.2409949884661438,2.1610758979179323,2.2409949884661438,1.0,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,11,0.0,81921,146122920852658,8,39.482730865478516,-356.6221928159048,0.15,25,-29603.8885654263,0.001990911550819874,1176450050,,,,0,,1,,35.72273254394531,0.0,2.1610758979179323,0.0,1.0,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,24,0.0,81921,146122926634851,14,30.77939796447754,674.8102810601667,0.7348125703825561,16,55514.972702153,340282346638528860000000000000000000000,1176450050,,,,0,,1,,27.019397735595703,2.6484485142856093,2.1610758979179323,2.6484485142856093,1.0,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,25,0.0,81921,146122930730535,8,37.5792121887207,-262.6088380012759,0.15,29,-21726.99508811138,0.002478722482919693,1176450050,,,,0,,1,,33.8192138671875,0.1455191536427875,2.1610758979179323,0.1455191536427875,1.0,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,32,0.0,81921,146122924612648,21,28.897417068481445,-2.1495342020543156,0.8190794471162679,16,-408.38350573173125,340282346638528860000000000000000000000,1176450050,,,,0,,1,,25.13741683959961,9.196810540047126,2.1610758979179323,9.196810540047126,1.0,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,12,0.0,32995,70504933358729,33,45.216495513916016,-193.14083335419025,0.15,25,-7796.081775028769,0.0007690016645938158,1601437440,,,,0,,3,,41.306495666503906,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,11,0.0,32995,70504931504432,48,35.39811706542969,477.7778616965172,0.5347353702686757,16,37661.706404032404,340282346638528860000000000000000000000,1602000000,,,,0,,3,,31.488115310668945,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,21,0.0,32995,70504932188394,56,33.54130935668945,-37.159646493964175,0.6183568770492847,16,-1532.2244422056958,340282346638528860000000000000000000000,1604249980,,,,0,,3,,29.631309509277344,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,19,0.0,81967,146108913773044,9,38.79311752319336,589.2720402967825,0.15,16,33049.733321338754,340282346638528860000000000000000000000,1561097980,,,,0,,5,,34.88311767578125,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,22,0.0,81967,146108914648260,13,34.610679626464844,159.95527371600588,0.5707110673109494,17,11382.825566750591,0.09854160729368185,1561097980,,,,0,,5,,30.7006778717041,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,27,0.0,81967,146108922587787,16,31.361316680908203,-375.0144837363307,0.7146617173672318,16,757620.9334597621,340282346638528860000000000000000000000,1561097980,,,,0,,5,,27.451316833496094,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,28,0.0,81967,146108923681064,12,34.968719482421875,154.11330209080052,0.5526375799610692,16,273700.68438126537,340282346638528860000000000000000000000,1561097980,,,,0,,5,,31.058719635009766,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,36,0.0,81967,146108917027577,19,29.744056701660156,-413.1957646454873,0.7899854107631965,16,754834.5750552367,340282346638528860000000000000000000000,1561097980,,,,0,,5,,25.834056854248047,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,37,0.0,81967,146108922363983,15,32.09984588623047,490.82060432357935,0.6814106863951439,16,299778.69655719935,340282346638528860000000000000000000000,1561097980,,,,0,,5,,28.18984603881836,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,46,0.0,81967,146108927185969,6,43.648014068603516,-58.55248446143821,0.15,17,781876.3084089111,0.09696474185251598,1561097980,,,,0,,5,,39.738014221191406,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,19,0.0,81959,146108913772994,10,33.57080841064453,589.105377084386,0.6105700342432909,25,56442.6533998817,0.003707420313730836,1176450050,,,,0,,5,,29.810810089111328,28.226578344322526,2.661075921666658,28.226578344322526,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,22,0.0,16384,146108914648198,1000000000,19.161666870117188,159.43982768478315,299792458,16,12035.468035356627,340282346638528860000000000000000000000,1176450050,,,,0,,5,,15.401667594909668,35.12051118152577,2.661075921666658,35.12051118152577,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,27,0.0,81959,146108922587806,14,32.181236267089844,-373.1902543334038,0.6746431220545355,25,-30578.365502151948,0.0043506138026714325,1176450050,,,,0,,5,,28.421236038208008,27.67254668456183,2.661075921666658,27.67254668456183,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,28,0.0,81959,146108923681033,16,30.413448333740234,154.36765946383025,0.7543351612403368,25,12108.316781922136,0.005332611501216888,1176450050,,,,0,,5,,26.6534481048584,27.78896118237433,2.661075921666658,27.78896118237433,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,36,0.0,81959,146108917027534,73,23.570878982543945,-413.07719177924446,1.0608408894708012,16,-33570.06099844289,340282346638528860000000000000000000000,1176450050,,,,0,,5,,19.81087875366211,-0.045144423887897744,2.661075921666658,-0.045144423887897744,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,37,0.0,81959,146108922363965,19,31.194021224975586,492.16461191409985,0.7189967795081205,25,39963.98465371995,0.0048742895014584064,1176450050,,,,0,,5,,27.43402099609375,9.277065645104923,2.661075921666658,9.277065645104923,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,46,0.0,81959,146108927185948,10,33.98924255371094,-58.28550379857384,0.5941662544265389,16,-4796.112236393986,340282346638528860000000000000000000000,1176450050,,,,0,,5,,30.2292423248291,52.81723841416391,2.661075921666658,52.81723841416391,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,3,0.0,85026,146122912810329,28,33.3148078918457,-108.89313332765636,0.62721532021681,16,-8283.423854574428,340282346638528860000000000000000000000,1575420030,,,,0,,6,,29.40480613708496,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,5,0.0,85026,146122921487760,18,38.8664665222168,407.54785852772284,0.15,16,31577.861038254767,340282346638528860000000000000000000000,1575420030,,,,0,,6,,34.95646667480469,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,9,0.0,85026,146122908930674,35,30.83332061767578,717.7211162960807,0.7388266450129897,16,22141.839354339532,340282346638528860000000000000000000000,1575420030,,,,0,,6,,26.923320770263672,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,12,0.0,85026,146122909435439,46,27.507726669311523,-444.15057638056896,0.8884656038090908,16,-5979.340126287251,340282346638528860000000000000000000000,1575420030,,,,0,,6,,23.597726821899414,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,24,0.0,85026,146122921622674,15,40.69017028808594,51.964792947820825,0.15,16,3664.5380954524176,340282346638528860000000000000000000000,1575420030,,,,0,,6,,36.78017044067383,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,25,0.0,85026,146122912414702,30,32.52001190185547,-311.883549519129,0.662885273659847,16,-18705.23090198375,340282346638528860000000000000000000000,1575420030,,,,0,,6,,28.610010147094727,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,26,0.0,16384,146122907472147,1000000000,24.002826690673828,399.70916618712863,299792458,16,5.459755676422768,340282346638528860000000000000000000000,1575420030,,,,0,,6,,20.09282684326172,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,31,0.0,85026,146122916811054,24,35.35198974609375,458.8753564019448,0.5356056378377205,16,36314.925851465494,340282346638528860000000000000000000000,1575420030,,,,0,,6,,31.44198989868164,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,33,0.0,85026,146122912956900,35,30.71197509765625,-45.7872667572272,0.7435686330459172,16,-3642.5414501041837,340282346638528860000000000000000000000,1575420030,,,,0,,6,,26.80197525024414,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,3,0.0,84003,146122912810282,29,27.757909774780273,-108.85064102498654,0.8717962870410312,16,-8771.627209283528,340282346638528860000000000000000000000,1176450050,,,,0,,6,,23.997909545898438,-7.339869625866411,2.661075921666658,-7.339869625866411,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,5,0.0,84003,146122921487689,8,40.837467193603516,407.7097842786627,0.15,25,32269.49460469625,0.001703393878415227,1176450050,,,,0,,6,,37.07746887207031,-8.07868782430887,2.661075921666658,-8.07868782430887,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,9,0.0,84003,146122908930629,7,36.87502670288086,718.4164665740591,0.15,25,8047.46290206333,0.002688048640266061,1176450050,,,,0,,6,,33.115028381347656,-6.785755977034567,2.661075921666658,-6.785755977034567,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,12,0.0,84003,146122909435395,30,27.884746551513672,-443.7926083397099,0.8654856406331817,16,-4540.277917231482,340282346638528860000000000000000000000,1176450050,,,,0,,6,,24.124746322631836,3.9271079003810856,2.661075921666658,3.9271079003810856,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,24,0.0,84003,146122921622613,11,34.69403839111328,52.265681394618326,0.5614715263629688,16,3751.8597488960936,340282346638528860000000000000000000000,1176450050,,,,0,,6,,30.934040069580078,-2.906960435211658,2.661075921666658,-2.906960435211658,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,25,0.0,84003,146122912414635,9,32.51252365112305,-311.52725151863956,0.6579155589008168,16,-24989.719916559294,340282346638528860000000000000000000000,1176450050,,,,0,,6,,28.75252342224121,-8.07868782430887,2.661075921666658,-8.07868782430887,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,31,0.0,84003,146122916810991,16,30.51381492614746,459.2762342555661,0.748586076557539,25,37813.585161826144,0.005271347239613533,1176450050,,,,0,,6,,26.753814697265625,-9.741028770804402,2.661075921666658,-9.741028770804402,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,33,0.0,84003,146122912956848,70,24.094480514526367,-45.5427293919831,1.0365629971205137,16,-3852.267396348121,340282346638528860000000000000000000000,1176450050,,,,0,,6,,20.33448028564453,-1.6140285879373555,2.661075921666658,-1.6140285879373555,1.5000000237487257,Q,665889412969000
Raw,1701102904999,79565000000,,,-1385138043434876645,0.0,5.2197605542347025,365.0,1.0,194,6,0.0,16384,146122871550524,1000000000,29.27890396118164,130.77015945341464,299792458,16,98.01805454645252,340282346638528860000000000000000000000,1176450050,,,,0,,7,,25.36890411376953,-32.30030813900531,1.5000000237487257,-32.30030813900531,1.5000000237487257,C,665889412969000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,6,0.0,16431,146123923057918,32,31.970794677734375,-12.838148835785994,0.6873387705419844,16,-1346.9815854425847,340282346638528860000000000000000000000,1575420030,,,,0,,1,,28.060794830322266,0.43655744850213174,1.0,0.43655744850213174,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,11,0.0,16431,146123920853897,20,37.352115631103516,-357.02167328880864,0.15,17,-28760.579352848876,0.09707996159613853,1575420030,,,,0,,1,,33.442115783691406,-0.20372681261465636,1.0,-0.20372681261465636,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,12,0.0,16397,146123932574971,14,41.616546630859375,189.0547387653553,0.15,16,7725.89654623928,340282346638528860000000000000000000000,1575420030,,,,0,,1,,37.706546783447266,-0.5238689680255122,1.0,-0.5238689680255122,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,24,0.0,16431,146123926632639,29,33.06718826293945,674.8051686916883,0.6386782754818188,16,54063.907064516265,340282346638528860000000000000000000000,1575420030,,,,0,,1,,29.15718650817871,0.23283063588747532,1.0,0.23283063588747532,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,25,0.0,16431,146123930731465,20,37.6260871887207,-262.4487867854448,0.15,17,-21166.25256576234,0.09701993820545053,1575420030,,,,0,,1,,33.716087341308594,-1.6007106776444318,1.0,-1.6007106776444318,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,29,0.0,16431,146123919062968,27,33.795536041259766,-609.0858763963183,0.6081612300016221,16,-24789.56885145338,340282346638528860000000000000000000000,1575420030,,,,0,,1,,29.885534286499023,-0.5529727912983312,1.0,-0.5529727912983312,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,32,0.0,16431,146123924612708,21,37.226654052734375,-1.2896585870186268,0.15,16,-390.02166088803847,340282346638528860000000000000000000000,1575420030,,,,0,,1,,33.316654205322266,-0.05820765897186883,1.0,-0.05820765897186883,1.0,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,6,0.0,81921,146123923057851,48,25.278696060180664,-12.630861465367794,0.9815296152289656,16,-1409.4928309511572,340282346638528860000000000000000000000,1176450050,,,,0,,1,,21.518695831298828,2.2409949884661438,2.1521244388331198,2.2409949884661438,1.0,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,11,0.0,81921,146123920853846,9,37.326698303222656,-356.54700691681546,0.15,25,-29960.36472112182,0.0025518410839140415,1176450050,,,,0,,1,,33.56669998168945,0.0,2.1521244388331198,0.0,1.0,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,24,0.0,81921,146123926632599,19,29.776647567749023,675.1800075485262,0.7799047254390006,16,56190.3664320846,340282346638528860000000000000000000000,1176450050,,,,0,,1,,26.016647338867188,2.6484485142856093,2.1521244388331198,2.6484485142856093,1.0,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,25,0.0,81921,146123930731407,8,38.705501556396484,-262.48624340516335,0.15,25,-21989.343379045415,0.002177275950089097,1176450050,,,,0,,1,,34.94550323486328,0.1455191536427875,2.1521244388331198,0.1455191536427875,1.0,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,32,0.0,81921,146123924612651,33,27.08587074279785,-1.2010205021012688,0.9005426423971912,16,-409.65829722828823,340282346638528860000000000000000000000,1176450050,,,,0,,1,,23.325870513916016,9.196810540047126,2.1521244388331198,9.196810540047126,1.0,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,12,0.0,32995,70505933359375,33,44.544681549072266,-193.10189414761294,0.15,25,-7989.2746541811375,0.0008757837349548936,1601437440,,,,0,,3,,40.634681701660156,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,11,0.0,32995,70505931502918,37,38.72150802612305,477.9203604472391,0.15,16,38139.48947421477,340282346638528860000000000000000000000,1602000000,,,,0,,3,,34.81150817871094,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,21,0.0,32995,70505932188539,59,33.0080680847168,-36.21925187420092,0.6423362150685081,16,-1568.724313613058,340282346638528860000000000000000000000,1604249980,,,,0,,3,,29.098066329956055,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,19,0.0,81967,146109913771072,11,36.19330978393555,589.1734738325185,0.15,16,33638.91769666045,340282346638528860000000000000000000000,1561097980,,,,0,,5,,32.28330993652344,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,22,0.0,81967,146109914647723,13,33.84635543823242,160.02614818434506,0.6050816270990542,16,11542.700366553901,340282346638528860000000000000000000000,1561097980,,,,0,,5,,29.936355590820312,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,27,0.0,81967,146109922589018,16,31.48883628845215,-374.4716865337484,0.7089276103264606,16,757245.1617371675,340282346638528860000000000000000000000,1561097980,,,,0,,5,,27.57883644104004,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,28,0.0,81967,146109923680570,8,40.435150146484375,154.40005483875518,0.15,16,273855.18796931213,340282346638528860000000000000000000000,1561097980,,,,0,,5,,36.525150299072266,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,36,0.0,81967,146109917028974,16,31.727020263671875,-412.99996093276377,0.7008141217896906,16,754421.5887253456,340282346638528860000000000000000000000,1561097980,,,,0,,5,,27.817020416259766,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,37,0.0,81967,146109922362331,15,32.25371170043945,490.7564611404034,0.6744912154807365,16,300269.9550254888,340282346638528860000000000000000000000,1561097980,,,,1,,5,,28.343711853027344,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,46,0.0,81967,146109927186155,6,44.34145736694336,-58.57295097658016,0.15,16,781817.7261841535,340282346638528860000000000000000000000,1561097980,,,,0,,5,,40.43145751953125,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,19,0.0,81959,146109913771027,9,32.13014602661133,589.7408785687103,0.675354659901747,16,57032.220187809784,340282346638528860000000000000000000000,1176450050,,,,0,,5,,28.370145797729492,28.226578344322526,2.6521244625818454,28.226578344322526,1.5000000237487257,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,22,0.0,16384,146109914647673,1000000000,20.38412094116211,159.50296543549166,299792458,16,12194.773153805321,340282346638528860000000000000000000000,1176450050,,,,0,,5,,16.624120712280273,35.12051118152577,2.6521244625818454,35.12051118152577,1.5000000237487257,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,27,0.0,81959,146109922589055,13,32.625701904296875,-373.0392349685512,0.6546560911593335,25,-30951.46337919923,0.0041335872374475,1176450050,,,,0,,5,,28.865703582763672,27.67254668456183,2.6521244625818454,27.67254668456183,1.5000000237487257,Q,665890413114000
Raw,1701102905999,80565000000,,,-1385138043434876279,0.0,5.14313782998759,365.0,1.0,194,28,0.0,81959,146109923680523,9,33.46764373779297,154.632122285219,0.6169913155002438,25,12262.746173878622,0.0037517163436859846,1176450050,,,,0,,5,,29.707645416259766,27.78896118237433,2.6521244625818454,27.78896118237433,1.5000000237487257,Q,665890413114000
